,company,n0_rec,n0_conf,n1_rec,n1_conf,n2_rec,n2_conf,n3_rec,n3_conf,n4_rec,n4_conf,n5_rec,n5_conf,n6_rec,n6_conf,n7_rec,n7_conf,n8_rec,n8_conf,n9_rec,n9_conf,n10_rec,n10_conf,n11_rec,n11_conf,n12_rec,n12_conf,n13_rec,n13_conf,n14_rec,n14_conf,n15_rec,n15_conf,n16_rec,n16_conf,n17_rec,n17_conf,n18_rec,n18_conf,n19_rec,n19_conf,n20_rec,n20_conf,n21_rec,n21_conf,n22_rec,n22_conf,n23_rec,n23_conf,n24_rec,n24_conf
73,chipotle mexican grill,lam research,0.8723065853118896,regeneron,0.7942221164703369,prudential financial,0.7890706658363342,medtronic,0.7745428085327148,intel corporation,0.75859135389328,netflix,0.7416436672210693,mondelez,0.7358441352844238,twitter,0.7316673398017883,cloudflare,0.7166949510574341,yum brands,0.7149351239204407,resmed,0.6974822282791138,kinder morgan,0.6357224583625793,american express,0.628687858581543,pepsico,0.6186514496803284,mastercard,0.5614839196205139,biogen,0.5556622743606567,edwards lifesciences,0.5315037965774536,charter communications,0.5254781246185303,comcast,0.5107994675636292,lululemon athletica,0.509851336479187,visa,0.4971078336238861,servicenow,0.48993614315986633,blackstone,0.47837570309638977,starbucks,0.47766411304473877,mcdonalds,0.4749545454978943
74,verizon communications,progressive,0.9998560547828674,ansys,0.6360538005828857,thermo fisher scientific,0.5272245407104492,cigna,0.4491596817970276,dominion,0.4192483723163605,paccar,0.41527098417282104,paychex,0.38814082741737366,hess,0.3856610655784607,kinder morgan,0.37471455335617065,analog devices,0.3726930022239685,edwards lifesciences,0.3668554425239563,adobe,0.3562764823436737,baxter,0.3483523428440094,duke,0.34084129333496094,agilent technologies,0.34021857380867004,arista networks,0.337243914604187,walt disney,0.31016069650650024,eaton,0.30608469247817993,servicenow,0.3020961284637451,marathon petroleum,0.2982774078845978,occidental petroleum,0.290338933467865,aflac,0.2866448760032654,gilead sciences,0.2795305848121643,valero,0.279197096824646,emerson electric,0.27547499537467957
75,synopsys,cadence design systems,0.966968834400177,ford motor,0.9128979444503784,tesla,0.8955695629119873,aptiv,0.7785522937774658,apple,0.752571702003479,mckesson,0.7333579659461975,uber technologies,0.653780460357666,meta platforms,0.6456643342971802,hilton worldwide holdings,0.5930996537208557,allstate,0.5733077526092529,raytheon technologies,0.5522794127464294,philip morris,0.521436333656311,hp,0.5208395719528198,monster beverage,0.5016388893127441,moderna,0.48090294003486633,alphabet,0.4601926803588867,blackstone,0.45152321457862854,paypal holdings,0.44335028529167175,walmart,0.4396305978298187,resmed,0.43426093459129333,servicenow,0.4253923296928406,twilio,0.4091869592666626,microsoft,0.40860211849212646,regeneron,0.39905697107315063,medtronic,0.39482030272483826
76,duke,dominion,0.9477438926696777,walt disney,0.9419925212860107,norfolk southern,0.7250372171401978,northrop grumman,0.6041983962059021,cloudflare,0.5943864583969116,blackrock,0.5141503810882568,lockheed martin,0.48031264543533325,union pacific,0.431883305311203,anthem,0.38415127992630005,metlife,0.3614804744720459,thermo fisher scientific,0.35751500725746155,verizon communications,0.34084129333496094,progressive,0.33828961849212646,motorola solutions,0.2867307662963867,resmed,0.28363484144210815,cigna,0.25697973370552063,ford motor,0.25414183735847473,agilent technologies,0.24855557084083557,citigroup,0.2358323037624359,blackstone,0.22986459732055664,kinder morgan,0.2244713008403778,boeing,0.21934044361114502,medtronic,0.2153983861207962,lam research,0.19858476519584656,edwards lifesciences,0.1952252835035324
77,meta platforms,allstate,0.9242817759513855,alphabet,0.9152257442474365,hilton worldwide holdings,0.8909700512886047,philip morris,0.8007633686065674,hp,0.7761712074279785,tesla,0.7690951228141785,apple,0.7632116079330444,cadence design systems,0.7412883043289185,aptiv,0.7151463031768799,cerner,0.6672455668449402,synopsys,0.645664393901825,twilio,0.594036340713501,servicenow,0.5835349559783936,monster beverage,0.5834318995475769,charter communications,0.56085604429245,ford motor,0.5551226735115051,microsoft,0.5520869493484497,paypal holdings,0.5471619367599487,comcast,0.5018251538276672,cisco systems,0.4966181516647339,berkshire hathaway,0.49428030848503113,palo alto networks,0.4350900650024414,costco wholesale,0.42646604776382446,mckesson,0.4140481650829315,nike,0.39532601833343506
78,twilio,paypal holdings,0.9245801568031311,mcdonalds,0.6979737877845764,servicenow,0.6691548228263855,charter communications,0.6603950262069702,microchip technology,0.6421763300895691,medtronic,0.6346535682678223,regeneron,0.6342300176620483,blackstone,0.6046143770217896,lam research,0.6001093983650208,monster beverage,0.5971384048461914,meta platforms,0.594036340713501,mondelez,0.59107905626297,comcast,0.5660977363586426,prudential financial,0.5515686273574829,marvell technology,0.5189123153686523,aptiv,0.5147477388381958,yum brands,0.5103951692581177,cloudflare,0.5091157555580139,pepsico,0.5021166801452637,apple,0.48015540838241577,chipotle mexican grill,0.4617663621902466,intel corporation,0.45977598428726196,mastercard,0.454399049282074,cadence design systems,0.45349574089050293,vmware,0.440975159406662
79,united parcel service,fedex,0.9793984889984131,aflac,0.9545308947563171,dollar general,0.935184895992279,intercontinental exchange,0.9234731793403625,accenture,0.9070069193840027,dollar tree,0.687667191028595,occidental petroleum,0.6333174705505371,simon property,0.6067099571228027,american,0.5532505512237549,fiserv,0.48515188694000244,hess,0.4832155406475067,kinder morgan,0.4164411425590515,boeing,0.39268434047698975,visa,0.3236551284790039,motorola solutions,0.3185220956802368,exxon mobil,0.2691348195075989,netflix,0.25325483083724976,lam research,0.2480628490447998,american express,0.23116400837898254,regeneron,0.22789035737514496,prudential financial,0.2274489402770996,abbvie,0.2138502299785614,mastercard,0.21201273798942566,chevron,0.20158715546131134,thermo fisher scientific,0.1851544827222824
80,cummins,eaton,0.9452415108680725,paccar,0.9420809745788574,arista networks,0.8861990571022034,caterpillar,0.8804563879966736,digital realty,0.7235618829727173,cisco systems,0.6798797249794006,analog devices,0.6190141439437866,broadcom,0.5775902271270752,microsoft,0.5041400790214539,simon property,0.4266364276409149,vmware,0.3612669110298157,adobe,0.36108338832855225,micron technology,0.30228519439697266,cadence design systems,0.2807038426399231,ford motor,0.2769203186035156,comcast,0.2754284739494324,marvell technology,0.2710636854171753,nvidia,0.27037492394447327,honeywell,0.24844582378864288,synopsys,0.23546430468559265,norfolk southern,0.23514260351657867,motorola solutions,0.22286456823349,oracle,0.21852482855319977,palo alto networks,0.2163791060447693,hilton worldwide holdings,0.2122327983379364
81,marathon petroleum,valero,0.9247703552246094,conocophillips,0.9243103265762329,chevron,0.8240084648132324,advanced micro devices,0.5334629416465759,occidental petroleum,0.4737979769706726,marvell technology,0.435673326253891,charles schwab,0.4304454028606415,hess,0.4207688570022583,metlife,0.39412885904312134,unitedhealth,0.39141136407852173,exxon mobil,0.37254971265792847,honeywell,0.35583776235580444,microchip technology,0.354031503200531,american,0.3495815098285675,palo alto networks,0.33795616030693054,qualcomm,0.33156251907348633,monster beverage,0.3217616081237793,schlumberger,0.3076480031013489,progressive,0.29844266176223755,verizon communications,0.2982774078845978,northrop grumman,0.2937718331813812,devon,0.2749934792518616,twilio,0.2571243941783905,emerson electric,0.24966371059417725,motorola solutions,0.23669038712978363
82,agilent technologies,thermo fisher scientific,0.9548527002334595,citigroup,0.80624920129776,edwards lifesciences,0.8030499219894409,lululemon athletica,0.7069199085235596,blackrock,0.5539748668670654,anthem,0.5324483513832092,wells fargo,0.5241172909736633,goldman sachs,0.5048062205314636,morgan stanley,0.494888573884964,hess,0.48812490701675415,cloudflare,0.46615225076675415,american,0.4365941882133484,cigna,0.42043736577033997,occidental petroleum,0.402170866727829,motorola solutions,0.3789592981338501,intercontinental exchange,0.36355674266815186,verizon communications,0.34021857380867004,progressive,0.33322715759277344,ansys,0.3181763291358948,aflac,0.26661819219589233,resmed,0.2628932595252991,simon property,0.26092174649238586,fiserv,0.2599598169326782,walt disney,0.24864599108695984,duke,0.24855557084083557
83,biogen,pfizer,0.867760419845581,eli lilly,0.8656888008117676,ball,0.8027951717376709,raytheon technologies,0.7831827402114868,moderna,0.7746730446815491,uber technologies,0.7047357559204102,abbvie,0.6800804138183594,bristol myers squibb,0.6497671604156494,intel corporation,0.6048086881637573,expedia,0.5696433186531067,resmed,0.5658575296401978,abbott laboratories,0.5574660897254944,chipotle mexican grill,0.5556622743606567,devon,0.5521129369735718,gilead sciences,0.5435926914215088,amgen,0.5358372330665588,twitter,0.4649490416049957,ansys,0.4639250338077545,mondelez,0.45139795541763306,philip morris,0.4313051104545593,kinder morgan,0.4198964238166809,cigna,0.40388649702072144,tesla,0.3884158134460449,medtronic,0.3754374384880066,pepsico,0.3747807741165161
84,mcdonalds,pepsico,0.7759548425674438,paypal holdings,0.76407390832901,yum brands,0.7366756200790405,mondelez,0.7332673072814941,twilio,0.6979737877845764,starbucks,0.6948699355125427,regeneron,0.6789648532867432,netflix,0.6591832041740417,lam research,0.6557731032371521,nike,0.649467945098877,medtronic,0.6389026045799255,twitter,0.5988973379135132,charter communications,0.5729393362998962,prudential financial,0.5631780624389648,mastercard,0.5614916086196899,visa,0.5467429757118225,apple,0.5248605012893677,berkshire hathaway,0.5067578554153442,american express,0.49150437116622925,monster beverage,0.4868816137313843,kimberly clark,0.4759632349014282,costco wholesale,0.4753388464450836,chipotle mexican grill,0.4749545454978943,synopsys,0.3877975344657898,resmed,0.36764073371887207
85,valero,marathon petroleum,0.9247703552246094,conocophillips,0.869329035282135,chevron,0.7274645566940308,northrop grumman,0.5026965141296387,schlumberger,0.4894716739654541,emerson electric,0.4119686782360077,occidental petroleum,0.4052805006504059,hess,0.37809666991233826,metlife,0.37371626496315,advanced micro devices,0.33895933628082275,dominion,0.3196007013320923,charles schwab,0.3032577633857727,american,0.29980581998825073,monster beverage,0.29969388246536255,lockheed martin,0.29891806840896606,honeywell,0.29560521245002747,twilio,0.29074907302856445,medtronic,0.2899356186389923,motorola solutions,0.2854209840297699,verizon communications,0.279197096824646,halliburton,0.2789319157600403,progressive,0.2784407138824463,marvell technology,0.27825450897216797,exxon mobil,0.2767391502857208,walt disney,0.26287636160850525
86,chevron,conocophillips,0.8905155658721924,marathon petroleum,0.8240084648132324,valero,0.7274645566940308,exxon mobil,0.6506720781326294,occidental petroleum,0.6246570944786072,charles schwab,0.5956608057022095,hess,0.5379160046577454,american,0.529058575630188,unitedhealth,0.5093274712562561,metlife,0.48462778329849243,qualcomm,0.4815590977668762,monster beverage,0.4730159044265747,honeywell,0.3881426751613617,berkshire hathaway,0.3770008385181427,dollar tree,0.37661153078079224,schlumberger,0.35653629899024963,emerson electric,0.34292834997177124,palo alto networks,0.3403116464614868,walmart,0.33800381422042847,intercontinental exchange,0.33054882287979126,charter communications,0.30268198251724243,costco wholesale,0.2928363084793091,medtronic,0.28778889775276184,union pacific,0.28414830565452576,servicenow,0.28115299344062805
87,pepsico,yum brands,0.9778329133987427,mondelez,0.9502565860748291,starbucks,0.9064338207244873,mcdonalds,0.7759549021720886,netflix,0.7038319110870361,lam research,0.6423734426498413,chipotle mexican grill,0.6186514496803284,twitter,0.6170974373817444,prudential financial,0.5780024528503418,regeneron,0.5536538362503052,eli lilly,0.5361320972442627,medtronic,0.5031022429466248,twilio,0.5021167397499084,halliburton,0.4938792288303375,paypal holdings,0.48422977328300476,schlumberger,0.4475306272506714,baker hughes,0.4465008080005646,emerson electric,0.42989522218704224,cigna,0.42744341492652893,comcast,0.3788565993309021,biogen,0.3747807741165161,cloudflare,0.3650159239768982,expedia,0.34573954343795776,ball,0.34347015619277954,abbvie,0.3380049467086792
88,paccar,eaton,0.960719108581543,cummins,0.9420809745788574,caterpillar,0.8317662477493286,arista networks,0.8186178207397461,digital realty,0.6632329225540161,analog devices,0.6367825269699097,cisco systems,0.555144190788269,broadcom,0.5482628345489502,microsoft,0.49534058570861816,adobe,0.44989681243896484,simon property,0.4333702325820923,progressive,0.4170640707015991,verizon communications,0.41527098417282104,motorola solutions,0.37017691135406494,ansys,0.35419225692749023,vmware,0.3394894599914551,kinder morgan,0.32577645778656006,marvell technology,0.31702670454978943,micron technology,0.28886935114860535,norfolk southern,0.2882527709007263,paychex,0.28578853607177734,metlife,0.27781152725219727,oracle,0.27338728308677673,monster beverage,0.25922727584838867,emerson electric,0.25243398547172546
89,edwards lifesciences,citigroup,0.8811516761779785,lululemon athletica,0.8797390460968018,thermo fisher scientific,0.8195914030075073,agilent technologies,0.8030499219894409,wells fargo,0.7473194599151611,goldman sachs,0.7233469486236572,anthem,0.670480489730835,resmed,0.6492996215820312,cloudflare,0.6461238861083984,blackrock,0.568163275718689,servicenow,0.5647687315940857,hess,0.5565342307090759,ansys,0.5558640360832214,morgan stanley,0.5478628873825073,chipotle mexican grill,0.5315037965774536,american,0.5173485279083252,blackstone,0.515440821647644,medtronic,0.485723078250885,monster beverage,0.4646456837654114,regeneron,0.44258660078048706,mondelez,0.41905269026756287,lam research,0.4047105312347412,intel corporation,0.4005480408668518,yum brands,0.39305973052978516,starbucks,0.39155954122543335
90,micron technology,autozone,0.8739745020866394,kroger,0.7134606242179871,paychex,0.6557586193084717,exxon mobil,0.6072630882263184,baxter,0.5752098560333252,morgan stanley,0.5211833715438843,mckesson,0.47556576132774353,arista networks,0.4499245285987854,digital realty,0.4191471338272095,advanced micro devices,0.38586196303367615,walmart,0.37831366062164307,anthem,0.3747722804546356,abbott laboratories,0.3614814281463623,aptiv,0.34746235609054565,nike,0.34266847372055054,gilead sciences,0.32895442843437195,marvell technology,0.3121247887611389,simon property,0.3031485080718994,cummins,0.30228519439697266,amgen,0.2962230443954468,paccar,0.28886935114860535,expedia,0.2702884078025818,analog devices,0.2651103138923645,blackstone,0.2649751901626587,cisco systems,0.2439044713973999
91,kinder morgan,medtronic,0.784217119216919,lam research,0.7475953102111816,prudential financial,0.6579926013946533,ansys,0.6549364328384399,chipotle mexican grill,0.6357224583625793,regeneron,0.6146548986434937,adobe,0.6034165024757385,intel corporation,0.6004326939582825,aflac,0.561465859413147,twitter,0.5522961616516113,dollar general,0.5412734746932983,fiserv,0.5303522348403931,monster beverage,0.5275251865386963,resmed,0.5142038464546204,servicenow,0.4921666085720062,accenture,0.48872247338294983,oracle,0.48812174797058105,netflix,0.48426902294158936,fedex,0.4725669026374817,mondelez,0.4649541676044464,motorola solutions,0.45725059509277344,visa,0.45370274782180786,lockheed martin,0.44122183322906494,abbvie,0.43108099699020386,boeing,0.4246475100517273
92,berkshire hathaway,costco wholesale,0.9712263345718384,kimberly clark,0.9403862357139587,nike,0.8827760219573975,apple,0.818431556224823,monster beverage,0.5299234986305237,mcdonalds,0.5067578554153442,meta platforms,0.49428027868270874,paychex,0.47679823637008667,microsoft,0.4374410808086395,charter communications,0.43350163102149963,cadence design systems,0.4260171055793762,aptiv,0.4210854172706604,hilton worldwide holdings,0.3868786096572876,chevron,0.3770008385181427,alphabet,0.3716570734977722,servicenow,0.36575305461883545,synopsys,0.3591451942920685,twilio,0.3270391821861267,paypal holdings,0.31481966376304626,medtronic,0.3095492124557495,baxter,0.30344507098197937,allstate,0.2959176301956177,hp,0.28026682138442993,moderna,0.2620043158531189,tesla,0.2496730387210846
93,abbott laboratories,expedia,0.8466054201126099,walmart,0.7306035161018372,kroger,0.706572949886322,pfizer,0.6794006824493408,raytheon technologies,0.668891966342926,devon,0.661047637462616,moderna,0.6556244492530823,marriott,0.6375610828399658,mckesson,0.6368498206138611,uber technologies,0.5928518176078796,biogen,0.5574660897254944,unitedhealth,0.5520364046096802,honeywell,0.5361621975898743,eli lilly,0.4957578480243683,autozone,0.4807423949241638,resmed,0.4201255440711975,charles schwab,0.40348681807518005,exxon mobil,0.4016675651073456,palo alto networks,0.40063542127609253,bristol myers squibb,0.39221954345703125,qualcomm,0.3737297058105469,micron technology,0.3614814281463623,abbvie,0.3427296578884125,nvidia,0.33941489458084106,gilead sciences,0.3364003598690033
94,cigna,amgen,0.8826263546943665,abbvie,0.7948088645935059,gilead sciences,0.7824853658676147,bristol myers squibb,0.7110899686813354,baxter,0.7022527456283569,blackrock,0.6812499761581421,paychex,0.5990252494812012,eli lilly,0.5786352157592773,ball,0.5597712993621826,mondelez,0.5389716029167175,ansys,0.5228667855262756,thermo fisher scientific,0.4890719950199127,citigroup,0.4758213758468628,cloudflare,0.4619065523147583,progressive,0.44916921854019165,verizon communications,0.4491596817970276,pepsico,0.42744338512420654,agilent technologies,0.42043736577033997,biogen,0.40388649702072144,yum brands,0.36547988653182983,dominion,0.35656189918518066,lam research,0.3556227684020996,edwards lifesciences,0.35451212525367737,fiserv,0.3276727795600891,resmed,0.30685344338417053
95,kroger,autozone,0.8675640821456909,walmart,0.8271075487136841,mckesson,0.7414141893386841,micron technology,0.7134606242179871,abbott laboratories,0.706572949886322,exxon mobil,0.6601338386535645,morgan stanley,0.6426371335983276,marriott,0.6125951409339905,anthem,0.5438573360443115,expedia,0.543671727180481,uber technologies,0.40964919328689575,aptiv,0.3900241255760193,raytheon technologies,0.38068440556526184,resmed,0.35750794410705566,boeing,0.34871482849121094,goldman sachs,0.3404843807220459,dollar tree,0.33626294136047363,blackstone,0.33369314670562744,hp,0.3256281018257141,unitedhealth,0.3234299421310425,american,0.3207378685474396,moderna,0.31773900985717773,hess,0.3131787180900574,lululemon athletica,0.3055235743522644,synopsys,0.29523470997810364
96,lockheed martin,northrop grumman,0.9214693307876587,boeing,0.8715559244155884,dominion,0.6495965719223022,norfolk southern,0.526473879814148,duke,0.48031264543533325,walt disney,0.46471071243286133,metlife,0.4537411332130432,kinder morgan,0.44122183322906494,union pacific,0.4203004837036133,walmart,0.334627240896225,marriott,0.3219946026802063,ansys,0.3018462657928467,valero,0.29891806840896606,medtronic,0.2936769425868988,chipotle mexican grill,0.2793906629085541,honeywell,0.2740936875343323,mckesson,0.2684353291988373,lam research,0.2662618160247803,uber technologies,0.26535600423812866,resmed,0.2636391222476959,twitter,0.2546865940093994,unitedhealth,0.25194916129112244,regeneron,0.23960760235786438,raytheon technologies,0.22560080885887146,cloudflare,0.22460845112800598
97,simon property,digital realty,0.8286230564117432,dollar tree,0.8027026653289795,united parcel service,0.6067099571228027,aflac,0.5939722657203674,arista networks,0.5789662599563599,fedex,0.5748108625411987,dollar general,0.5463742613792419,caterpillar,0.5208601355552673,intercontinental exchange,0.5184832811355591,accenture,0.49558985233306885,cisco systems,0.47204846143722534,paccar,0.4333702325820923,cummins,0.4266364276409149,eaton,0.40676015615463257,motorola solutions,0.3776918053627014,adobe,0.3706912398338318,exxon mobil,0.3657246232032776,occidental petroleum,0.35792890191078186,hp,0.3484443128108978,hess,0.3205719590187073,thermo fisher scientific,0.31987184286117554,american,0.31240183115005493,micron technology,0.3031485080718994,lululemon athletica,0.29834774136543274,analog devices,0.27699217200279236
98,mastercard,american express,0.9516208171844482,visa,0.947680652141571,netflix,0.8024084568023682,twitter,0.7233777046203613,charter communications,0.7201131582260132,regeneron,0.6930612325668335,lam research,0.6878190040588379,prudential financial,0.6670616865158081,mcdonalds,0.5614916086196899,chipotle mexican grill,0.5614839196205139,medtronic,0.5434859991073608,comcast,0.5193449258804321,paypal holdings,0.459311306476593,twilio,0.454399049282074,kinder morgan,0.3986020088195801,yum brands,0.3949487507343292,mondelez,0.3885161578655243,microsoft,0.3864908814430237,american,0.38436585664749146,monster beverage,0.37692147493362427,cloudflare,0.37266963720321655,fiserv,0.3307368755340576,pepsico,0.32826507091522217,servicenow,0.30967795848846436,blackstone,0.30921852588653564
99,mckesson,walmart,0.7680449485778809,kroger,0.7414141893386841,synopsys,0.7333580255508423,tesla,0.708050012588501,aptiv,0.7060120105743408,cadence design systems,0.6984391808509827,ford motor,0.6553826332092285,abbott laboratories,0.6368498206138611,autozone,0.6248151063919067,uber technologies,0.5640989542007446,expedia,0.5543509721755981,resmed,0.5532639622688293,blackstone,0.5178102254867554,hp,0.5016309022903442,raytheon technologies,0.49564236402511597,palo alto networks,0.4871976971626282,monster beverage,0.48511531949043274,micron technology,0.47556576132774353,marriott,0.4704320430755615,servicenow,0.4523693025112152,exxon mobil,0.44564831256866455,honeywell,0.4427877962589264,moderna,0.44203245639801025,allstate,0.4390687346458435,apple,0.43596190214157104
100,nike,kimberly clark,0.9090068340301514,costco wholesale,0.8995546102523804,berkshire hathaway,0.882776141166687,apple,0.7710015773773193,paychex,0.694304883480072,mcdonalds,0.649467945098877,baxter,0.5611920952796936,paypal holdings,0.44506484270095825,aptiv,0.44124680757522583,twilio,0.4078470468521118,cadence design systems,0.4014671742916107,monster beverage,0.3992125689983368,meta platforms,0.39532601833343506,synopsys,0.3766511082649231,micron technology,0.34266847372055054,microsoft,0.3294762372970581,gilead sciences,0.29573577642440796,tesla,0.2921696901321411,pepsico,0.28875723481178284,charter communications,0.2773999571800232,servicenow,0.2673603892326355,autozone,0.2670019268989563,hilton worldwide holdings,0.2668815553188324,starbucks,0.24750876426696777,mckesson,0.2452753186225891
101,alphabet,meta platforms,0.9152257442474365,allstate,0.8879323601722717,hilton worldwide holdings,0.874459981918335,cerner,0.8387103080749512,philip morris,0.8189156651496887,hp,0.7766844034194946,tesla,0.6364783048629761,aptiv,0.6118890047073364,cadence design systems,0.5945822596549988,apple,0.5838602781295776,servicenow,0.5838297605514526,palo alto networks,0.5611468553543091,adobe,0.558988630771637,microsoft,0.5321632623672485,monster beverage,0.5162537693977356,cisco systems,0.502928614616394,oracle,0.5011861324310303,vmware,0.4953470230102539,nvidia,0.4798065423965454,synopsys,0.4601927101612091,ford motor,0.4393812417984009,twilio,0.43647754192352295,qualcomm,0.42864394187927246,ball,0.41081738471984863,comcast,0.41039517521858215
102,mondelez,pepsico,0.9502565860748291,yum brands,0.941230833530426,starbucks,0.8336183428764343,lam research,0.7922277450561523,netflix,0.7498766183853149,chipotle mexican grill,0.735844075679779,mcdonalds,0.7332673072814941,prudential financial,0.6831579804420471,regeneron,0.6593286395072937,twitter,0.6521575450897217,medtronic,0.6466137766838074,twilio,0.59107905626297,eli lilly,0.5558973550796509,cloudflare,0.549857497215271,cigna,0.5389716029167175,paypal holdings,0.5095949769020081,intel corporation,0.5062861442565918,ansys,0.4982304275035858,comcast,0.468816339969635,kinder morgan,0.4649541676044464,ball,0.4618104100227356,resmed,0.45432811975479126,biogen,0.45139795541763306,blackrock,0.44150078296661377,abbvie,0.42877647280693054
103,norfolk southern,union pacific,0.887307345867157,metlife,0.8074683547019958,duke,0.7250372171401978,dominion,0.7168800830841064,walt disney,0.6156196594238281,northrop grumman,0.5285805463790894,lockheed martin,0.526473879814148,charles schwab,0.47754985094070435,caterpillar,0.431832492351532,boeing,0.385516494512558,moderna,0.36834895610809326,uber technologies,0.3454657793045044,ford motor,0.34543535113334656,unitedhealth,0.3282821774482727,raytheon technologies,0.30521121621131897,kinder morgan,0.29694896936416626,paccar,0.2882527709007263,analog devices,0.2870166003704071,pfizer,0.24812716245651245,eaton,0.24107570946216583,motorola solutions,0.23587578535079956,cummins,0.23514260351657867,cloudflare,0.22169694304466248,medtronic,0.21706071496009827,resmed,0.2131447046995163
104,walt disney,duke,0.9419925212860107,dominion,0.8911299109458923,norfolk southern,0.6156196594238281,northrop grumman,0.614711344242096,cloudflare,0.577380359172821,blackrock,0.5115598440170288,lockheed martin,0.46471065282821655,anthem,0.43064647912979126,union pacific,0.3763984739780426,thermo fisher scientific,0.33767953515052795,metlife,0.3273027539253235,resmed,0.32165348529815674,verizon communications,0.31016069650650024,progressive,0.307772159576416,citigroup,0.28770992159843445,medtronic,0.27440768480300903,morgan stanley,0.27212104201316833,valero,0.26287633180618286,american,0.2532098889350891,goldman sachs,0.25088629126548767,agilent technologies,0.24864594638347626,boeing,0.24579186737537384,charter communications,0.24323172867298126,blackstone,0.2381429523229599,edwards lifesciences,0.23456120491027832
105,tesla,cadence design systems,0.9258625507354736,synopsys,0.8955695629119873,ford motor,0.8527306318283081,aptiv,0.8521888256072998,philip morris,0.796597957611084,hilton worldwide holdings,0.7799630165100098,allstate,0.7708601951599121,meta platforms,0.7690951228141785,mckesson,0.708050012588501,apple,0.6940603852272034,hp,0.6909592151641846,alphabet,0.6364783048629761,uber technologies,0.6038587093353271,cisco systems,0.5299279689788818,resmed,0.5288591384887695,intel corporation,0.5204933285713196,blackstone,0.517167329788208,servicenow,0.4943109154701233,ball,0.4907083809375763,raytheon technologies,0.48607683181762695,monster beverage,0.4654087424278259,comcast,0.43895667791366577,paypal holdings,0.43477416038513184,twilio,0.42439424991607666,moderna,0.41025686264038086
106,exxon mobil,autozone,0.7078624963760376,kroger,0.6601338386535645,chevron,0.6506720781326294,hess,0.6407552361488342,occidental petroleum,0.6208208799362183,micron technology,0.6072629690170288,conocophillips,0.5851720571517944,american,0.5753359794616699,walmart,0.5577704906463623,morgan stanley,0.5263534784317017,anthem,0.47573983669281006,dollar tree,0.4627379775047302,marriott,0.4618781805038452,emerson electric,0.4486927092075348,mckesson,0.4456482529640198,charles schwab,0.41733211278915405,wells fargo,0.40379637479782104,abbott laboratories,0.4016675353050232,schlumberger,0.39677783846855164,unitedhealth,0.3903811573982239,marathon petroleum,0.3725496828556061,metlife,0.37083977460861206,simon property,0.3657245635986328,qualcomm,0.3632628619670868,expedia,0.3550493121147156
107,bristol myers squibb,gilead sciences,0.9487348198890686,abbvie,0.941643238067627,amgen,0.8980963826179504,eli lilly,0.8483235239982605,baxter,0.7733545303344727,cigna,0.7110899686813354,ball,0.678539514541626,biogen,0.6497671604156494,pfizer,0.635595440864563,paychex,0.6275718212127686,devon,0.599104642868042,ansys,0.4951467514038086,moderna,0.40734440088272095,abbott laboratories,0.39221954345703125,expedia,0.3608848452568054,kinder morgan,0.3599497079849243,raytheon technologies,0.3478471040725708,mondelez,0.3388209939002991,twitter,0.3085069954395294,dollar general,0.2891419231891632,pepsico,0.27524682879447937,fiserv,0.26233524084091187,uber technologies,0.23373210430145264,accenture,0.2285037338733673,progressive,0.21864557266235352
108,blackrock,cloudflare,0.8399895429611206,citigroup,0.7200545072555542,cigna,0.6812499761581421,thermo fisher scientific,0.5919077396392822,anthem,0.5695177316665649,edwards lifesciences,0.568163275718689,agilent technologies,0.5539748668670654,blackstone,0.5437581539154053,morgan stanley,0.5152947902679443,duke,0.5141503810882568,walt disney,0.5115598440170288,dominion,0.48841530084609985,resmed,0.4853898882865906,lululemon athletica,0.4749937653541565,goldman sachs,0.4666438698768616,chipotle mexican grill,0.46003228425979614,lam research,0.457624614238739,mondelez,0.44150078296661377,american,0.42684876918792725,hess,0.42615050077438354,amgen,0.40216490626335144,fiserv,0.40029197931289673,wells fargo,0.37940865755081177,yum brands,0.351295530796051,twilio,0.34639501571655273
109,motorola solutions,thermo fisher scientific,0.5172411799430847,ansys,0.4975857734680176,kinder morgan,0.45725059509277344,aflac,0.43301504850387573,hess,0.42278581857681274,dominion,0.38881999254226685,intercontinental exchange,0.3823772668838501,agilent technologies,0.3789592981338501,simon property,0.3776918053627014,paccar,0.37017691135406494,medtronic,0.357199490070343,dollar general,0.35378676652908325,occidental petroleum,0.3532714545726776,american,0.35318470001220703,emerson electric,0.34635451436042786,united parcel service,0.3185220956802368,adobe,0.3176610469818115,metlife,0.3127734065055847,fedex,0.3037431538105011,edwards lifesciences,0.3020174205303192,lam research,0.29590561985969543,marvell technology,0.29485297203063965,schlumberger,0.292072057723999,dollar tree,0.28996604681015015,duke,0.2867307662963867
